code,code,name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
588,588,Bene Re'em,46054.0,138686.0,29705.0,38912.0,190740.0,97138.0,159425.0,28256.0,164587.0,47394.0,138577.0,52448.0,68929.0,60178.0,16079.0,124765.0,137547.0,52448.0,309836.0,48462.0,50296.0,132766.0,131745.0,47677.0,85472.0,51819.0,47802.0,52560.0,21905.0
685,685,Benaya,40274.0,131725.0,38317.0,33131.0,199945.0,85263.0,168630.0,33060.0,173792.0,41613.0,134043.0,44397.0,80162.0,54845.0,12998.0,133970.0,130771.0,44397.0,321070.0,58019.0,59854.0,141971.0,140950.0,57235.0,73597.0,61376.0,42022.0,44510.0,16124.0
9800,9800,Binyamina-Giv'at Ada,67498.0,44608.0,74208.0,65941.0,102304.0,12067.0,70989.0,115846.0,76151.0,59758.0,46926.0,72127.0,162039.0,53406.0,94944.0,47534.0,43654.0,72127.0,402947.0,118831.0,120666.0,51054.0,54732.0,118047.0,29539.0,122188.0,63561.0,62877.0,98910.0
1326,1326,Basma,77499.0,48059.0,88174.0,88323.0,88380.0,33554.0,68798.0,131822.0,73927.0,82140.0,47950.0,75532.0,165444.0,60017.0,98349.0,25775.0,46920.0,75532.0,406352.0,122236.0,124071.0,33776.0,32755.0,121452.0,51250.0,125593.0,77795.0,70173.0,114886.0
944,944,Basmat Tab'un,98489.0,23223.0,109164.0,109313.0,74787.0,54329.0,41099.0,152813.0,48635.0,103130.0,23114.0,96523.0,186435.0,81008.0,119339.0,31500.0,22084.0,96523.0,427343.0,143226.0,145061.0,23441.0,27215.0,142442.0,68531.0,146584.0,98785.0,91163.0,135877.0
483,483,Bi'ne,126139.0,43308.0,136814.0,136963.0,34831.0,81979.0,28139.0,180463.0,55799.0,130780.0,44461.0,124173.0,214085.0,108658.0,146989.0,64859.0,43430.0,124173.0,454993.0,170876.0,172711.0,40020.0,39375.0,170092.0,96181.0,174234.0,126435.0,118813.0,163527.0
389,389,Bazra,22999.0,80658.0,32153.0,32375.0,142464.0,34197.0,110854.0,75801.0,116311.0,26192.0,82976.0,18319.0,122477.0,5303.0,49328.0,76489.0,79704.0,18319.0,363384.0,79268.0,81103.0,84490.0,83469.0,78484.0,21124.0,82626.0,19061.0,18573.0,58865.0
589,589,Bezet,136933.0,45001.0,147608.0,138172.0,50642.0,87567.0,12417.0,191256.0,79207.0,131988.0,46153.0,134966.0,224879.0,119451.0,157783.0,81500.0,45123.0,134966.0,465786.0,181670.0,183505.0,58122.0,57477.0,180886.0,101769.0,185028.0,137229.0,129607.0,174320.0
864,864,Beqoa,42354.0,132590.0,23283.0,37218.0,184644.0,91042.0,153329.0,44567.0,158491.0,46003.0,132481.0,46352.0,75231.0,54082.0,16375.0,118669.0,131451.0,46352.0,316138.0,33364.0,35199.0,126670.0,125649.0,32580.0,79376.0,36722.0,44102.0,46464.0,32627.0
3612,3612,Beqa'ot,94455.0,107355.0,105130.0,104771.0,115508.0,105172.0,128094.0,148778.0,71592.0,98588.0,107246.0,87427.0,182401.0,93309.0,115305.0,62697.0,106216.0,87427.0,340526.0,106240.0,90487.0,74370.0,73349.0,100701.0,116207.0,91294.0,92072.0,86621.0,131842.0
823,823,Bar Giyyora,61101.0,151337.0,47771.0,61566.0,203391.0,109789.0,172076.0,65697.0,177239.0,64751.0,151228.0,65099.0,79719.0,72830.0,39278.0,137417.0,150198.0,65099.0,320626.0,15835.0,32304.0,145417.0,144396.0,18852.0,98123.0,33827.0,62849.0,65211.0,55529.0
1191,1191,Bar Yohay,159023.0,68657.0,169697.0,169847.0,11597.0,114862.0,41205.0,213346.0,55623.0,163663.0,69809.0,157056.0,246968.0,141541.0,179872.0,64683.0,68779.0,157056.0,487876.0,203760.0,205594.0,58338.0,57661.0,202975.0,129065.0,207117.0,159318.0,151696.0,196410.0
3744,3744,Brukhin,37512.0,110297.0,48187.0,47827.0,162350.0,70930.0,131036.0,91835.0,136198.0,41644.0,110187.0,30484.0,125457.0,36366.0,58361.0,96376.0,109157.0,30484.0,366365.0,82249.0,84084.0,104376.0,103355.0,81465.0,59263.0,85606.0,35128.0,29677.0,74899.0
428,428,Beror Hayil,68140.0,159591.0,66183.0,60997.0,235712.0,113129.0,204397.0,23891.0,209559.0,69479.0,161909.0,72263.0,48644.0,82711.0,47588.0,169737.0,158637.0,72263.0,289552.0,81358.0,83193.0,177738.0,176717.0,80574.0,101463.0,84715.0,69888.0,72376.0,31453.0
2060,2060,Berosh,89947.0,198302.0,89321.0,82805.0,250356.0,134937.0,219041.0,38409.0,224203.0,91287.0,198193.0,94071.0,28502.0,104519.0,83522.0,184381.0,197163.0,94071.0,264420.0,108428.0,110262.0,192382.0,191361.0,107643.0,123271.0,111785.0,91696.0,94184.0,53261.0
3710,3710,Berakha,15637.0,99772.0,13573.0,2466.0,170596.0,53310.0,129968.0,52474.0,144443.0,9659.0,102090.0,19760.0,102202.0,29235.0,29271.0,104621.0,98817.0,19760.0,343109.0,64316.0,66151.0,112622.0,111601.0,63532.0,41644.0,67674.0,17385.0,19873.0,35538.0
746,746,Berekhya,55325.0,146777.0,53369.0,48182.0,210247.0,100315.0,178932.0,7595.0,184094.0,56664.0,149095.0,59449.0,59217.0,69897.0,34199.0,144273.0,145822.0,59449.0,300124.0,67969.0,69804.0,152273.0,151252.0,67185.0,88649.0,71326.0,57073.0,59562.0,18639.0
667,667,Bar'am,171730.0,74765.0,182404.0,182554.0,21957.0,127569.0,38415.0,226053.0,68330.0,176370.0,75918.0,169763.0,259675.0,154248.0,192579.0,77390.0,74887.0,169763.0,500583.0,216467.0,218301.0,71045.0,70368.0,215682.0,141771.0,219824.0,172025.0,164403.0,209117.0
141,141,Baraq,245484.0,335720.0,226739.0,242019.0,387774.0,294172.0,356459.0,205910.0,302399.0,249133.0,335611.0,249481.0,143707.0,257212.0,220939.0,321799.0,334581.0,249481.0,103022.0,221682.0,205929.0,329800.0,328779.0,216143.0,282506.0,206735.0,247232.0,249594.0,213472.0
617,617,Barqay,63262.0,50768.0,73937.0,74086.0,102822.0,17542.0,71507.0,117585.0,76669.0,67903.0,50659.0,61296.0,151208.0,45781.0,84112.0,36703.0,49629.0,61296.0,392115.0,107999.0,109834.0,44703.0,43682.0,107215.0,35238.0,111357.0,63558.0,55936.0,100650.0
3654,3654,Barqan,40204.0,112988.0,50878.0,50519.0,165042.0,73622.0,133727.0,94527.0,138890.0,44336.0,112879.0,33176.0,128149.0,39058.0,61053.0,99068.0,111849.0,33176.0,369057.0,84941.0,86775.0,107068.0,106047.0,84156.0,61955.0,88298.0,37820.0,32369.0,77591.0
2038,2038,Bareqet,14393.0,104270.0,21622.0,25341.0,156324.0,62722.0,125009.0,69018.0,130172.0,26946.0,104161.0,16782.0,96388.0,25763.0,23952.0,90350.0,103131.0,16782.0,337296.0,53179.0,55014.0,98350.0,97329.0,52395.0,51056.0,56537.0,19044.0,16894.0,52082.0
1323,1323,Bat Hadar,56189.0,147640.0,54232.0,49046.0,213313.0,101178.0,177836.0,9197.0,187160.0,57528.0,149958.0,60312.0,63508.0,70760.0,39366.0,147338.0,146686.0,60312.0,304416.0,72775.0,74610.0,155338.0,154317.0,71991.0,89512.0,76133.0,57937.0,60425.0,19502.0
1361,1361,Bat Hen,43961.0,58398.0,50672.0,42404.0,125246.0,11936.0,88594.0,92309.0,99093.0,36221.0,60716.0,39282.0,143888.0,29869.0,69106.0,63122.0,57443.0,39282.0,384796.0,100679.0,102514.0,73996.0,77673.0,99895.0,6002.0,104037.0,40024.0,39340.0,75373.0
1319,1319,Bat Hefer,45965.0,72416.0,56640.0,56789.0,124470.0,24484.0,93155.0,100288.0,98317.0,50606.0,72307.0,43998.0,133911.0,29148.0,66815.0,58495.0,71276.0,43998.0,374818.0,90702.0,92537.0,66495.0,65474.0,89918.0,20262.0,94060.0,46261.0,38639.0,83352.0
6200,6200,Bat Yam,24614.0,103026.0,19177.0,4432.0,173851.0,56565.0,133223.0,49495.0,147698.0,12914.0,105344.0,28738.0,99222.0,32490.0,26292.0,107876.0,102072.0,28738.0,340130.0,61337.0,63172.0,115877.0,114856.0,60553.0,44898.0,64695.0,26362.0,28486.0,32559.0
3794,3794,Bat Ayin,74465.0,164702.0,61135.0,74931.0,216756.0,123154.0,185441.0,69488.0,190603.0,78115.0,164593.0,78463.0,83510.0,86194.0,52642.0,150781.0,163562.0,78463.0,324417.0,37316.0,57200.0,158781.0,157760.0,40334.0,111487.0,58723.0,76213.0,78576.0,63506.0
33,33,Bat Shelomo,80234.0,39572.0,90909.0,78125.0,89630.0,27521.0,58315.0,134557.0,63477.0,71942.0,41890.0,78267.0,168179.0,62752.0,101083.0,41444.0,38617.0,78267.0,409087.0,124971.0,126806.0,38380.0,42058.0,124187.0,41723.0,128328.0,80529.0,72908.0,117621.0
1292,1292,Judeide-Maker,117838.0,33029.0,128513.0,128662.0,47632.0,73678.0,14703.0,172161.0,60091.0,122479.0,34182.0,115872.0,205784.0,100357.0,138688.0,62405.0,33151.0,115872.0,446692.0,162575.0,164410.0,39006.0,38361.0,161791.0,87880.0,165933.0,118134.0,110512.0,155226.0
485,485,Julis,121058.0,36249.0,131733.0,131882.0,50851.0,76898.0,14481.0,175381.0,63311.0,125699.0,37401.0,119092.0,209004.0,103577.0,141908.0,65625.0,36371.0,119092.0,449911.0,165795.0,167630.0,42226.0,41581.0,165011.0,91100.0,169153.0,121354.0,113732.0,158446.0
627,627,Jaljulye,23354.0,92113.0,34029.0,34940.0,143579.0,45652.0,112264.0,77677.0,117426.0,28757.0,91416.0,21387.0,111299.0,8692.0,44203.0,77604.0,91159.0,21387.0,352207.0,68091.0,69926.0,85605.0,84584.0,67307.0,33986.0,71448.0,21615.0,14709.0,60741.0
541,541,Jisr Az-Zarqa,67894.0,41384.0,74605.0,66337.0,104251.0,12463.0,71580.0,116242.0,78098.0,60154.0,43702.0,63215.0,167821.0,53802.0,93039.0,56065.0,40430.0,63215.0,408729.0,124613.0,126447.0,53001.0,56679.0,123828.0,29935.0,127970.0,63957.0,63274.0,99307.0
487,487,Jish(Gush Halav),161082.0,70716.0,171756.0,171906.0,12095.0,116921.0,37348.0,215405.0,57682.0,165722.0,71868.0,159115.0,249027.0,143600.0,181931.0,66742.0,70838.0,159115.0,489935.0,205819.0,207653.0,60397.0,59720.0,205034.0,131124.0,209176.0,161377.0,153755.0,198469.0
628,628,Jatt,55851.0,59154.0,66526.0,66675.0,111208.0,21504.0,79893.0,110174.0,85055.0,60492.0,59045.0,53885.0,143797.0,38370.0,76701.0,45233.0,58015.0,53885.0,384705.0,100588.0,102423.0,53234.0,52213.0,99804.0,30074.0,103946.0,56147.0,48525.0,93239.0
872,872,Ge'ule Teman,43092.0,54495.0,52246.0,50045.0,121714.0,8653.0,90399.0,95895.0,95561.0,43862.0,56813.0,38413.0,153532.0,25396.0,69422.0,55739.0,53541.0,38413.0,394439.0,110323.0,112158.0,63740.0,62719.0,109539.0,13643.0,113681.0,39155.0,38667.0,78959.0
379,379,Ge'ulim,37015.0,72182.0,46169.0,46391.0,127353.0,25721.0,96038.0,89817.0,101200.0,40208.0,74500.0,32335.0,136794.0,19319.0,69698.0,61378.0,71228.0,32335.0,377701.0,93585.0,95420.0,69378.0,68357.0,92801.0,13761.0,96943.0,33077.0,32589.0,72881.0
853,853,Ge'alya,25212.0,119064.0,23256.0,21605.0,182336.0,72602.0,151021.0,35549.0,156183.0,28952.0,121382.0,29336.0,85414.0,39784.0,7659.0,116361.0,118110.0,29336.0,326322.0,56554.0,58388.0,124362.0,123341.0,55769.0,60936.0,59911.0,26960.0,29448.0,18613.0
352,352,Gevulot,115864.0,207315.0,113907.0,108721.0,278049.0,160853.0,246734.0,64325.0,251896.0,117203.0,209633.0,119987.0,55853.0,130435.0,99041.0,212074.0,206361.0,119987.0,249865.0,136121.0,137955.0,220075.0,219054.0,135336.0,149187.0,139478.0,117612.0,120100.0,79177.0
424,424,Gevim,74084.0,165535.0,72128.0,66941.0,231208.0,119074.0,195731.0,22545.0,205055.0,75423.0,167853.0,78208.0,44235.0,88656.0,57261.0,165233.0,164581.0,78208.0,288646.0,88671.0,90506.0,173234.0,172213.0,87887.0,107407.0,92029.0,75832.0,78320.0,37398.0
86,86,Geva,99699.0,57938.0,110374.0,110523.0,73693.0,55754.0,78677.0,154022.0,44092.0,104340.0,57829.0,97732.0,187645.0,82217.0,120549.0,13279.0,56798.0,97732.0,386559.0,144436.0,146271.0,24952.0,23931.0,143652.0,73450.0,137326.0,99995.0,92373.0,137086.0
3763,3763,Geva Binyamin,63928.0,164155.0,59090.0,72886.0,216209.0,124788.0,184894.0,101640.0,144989.0,67577.0,164045.0,84342.0,127983.0,90224.0,60675.0,136094.0,163015.0,84342.0,319219.0,24136.0,12820.0,158234.0,157213.0,18597.0,113121.0,14343.0,65676.0,83535.0,84704.0
683,683,Geva Karmel,81234.0,24138.0,87944.0,79677.0,104097.0,29072.0,54334.0,129582.0,77944.0,73494.0,26456.0,76554.0,182646.0,67141.0,106379.0,55910.0,20584.0,76554.0,423554.0,139438.0,141272.0,52847.0,56524.0,138653.0,43274.0,142795.0,77296.0,76613.0,112646.0
2014,2014,Giv'olim,86112.0,194776.0,85795.0,78969.0,246830.0,131102.0,215515.0,34574.0,220677.0,87452.0,194667.0,90236.0,33813.0,100684.0,79995.0,180855.0,176609.0,90236.0,269732.0,104901.0,106736.0,188856.0,187835.0,104117.0,119436.0,108259.0,87860.0,90349.0,49426.0
3644,3644,Giv'on HaHadasha,51708.0,141992.0,50034.0,57108.0,194046.0,100444.0,162731.0,85862.0,167893.0,55358.0,141883.0,55754.0,112205.0,63484.0,44897.0,128072.0,140853.0,55754.0,323100.0,25680.0,15356.0,136072.0,135051.0,20141.0,88778.0,16432.0,53456.0,55866.0,68926.0
1344,1344,Geva'ot Bar,95672.0,185908.0,76927.0,92207.0,237962.0,144360.0,206647.0,53349.0,211809.0,99321.0,185799.0,99669.0,19188.0,107400.0,71127.0,171987.0,184769.0,99669.0,260095.0,96033.0,97868.0,179988.0,178967.0,95249.0,132694.0,99391.0,97420.0,99782.0,63660.0
1293,1293,Giv'at Avni,122549.0,58306.0,133223.0,133373.0,44231.0,78388.0,58660.0,176872.0,13215.0,127189.0,58197.0,120582.0,210494.0,105067.0,143398.0,28439.0,57166.0,120582.0,451402.0,167286.0,169120.0,21864.0,21187.0,166501.0,92590.0,170643.0,122844.0,115222.0,159936.0
1288,1288,Giv'at Ela,103803.0,39560.0,114478.0,114627.0,67227.0,59643.0,46656.0,158126.0,41074.0,108444.0,39451.0,101837.0,191749.0,86322.0,124653.0,25650.0,38421.0,101837.0,432656.0,148540.0,150375.0,17573.0,19654.0,147756.0,73845.0,151898.0,104099.0,96477.0,141191.0
147,147,Giv'at Brenner,29599.0,123451.0,19200.0,29357.0,182560.0,76989.0,151245.0,40177.0,156408.0,33339.0,130397.0,33723.0,80088.0,44170.0,2812.0,116586.0,122496.0,33723.0,320996.0,47454.0,49289.0,124586.0,123565.0,46670.0,65323.0,50812.0,31347.0,33835.0,23241.0
870,870,Giv'at HaShelosha,14218.0,96761.0,24892.0,29838.0,148815.0,55213.0,117500.0,68541.0,122662.0,23655.0,96652.0,12251.0,107891.0,18377.0,40795.0,82840.0,95622.0,12251.0,348798.0,64682.0,66517.0,90841.0,89820.0,63898.0,43547.0,68040.0,14513.0,5939.0,51605.0
3730,3730,Giv'at Ze'ev,49463.0,139747.0,47789.0,54862.0,191801.0,98199.0,160486.0,83616.0,165648.0,53112.0,139638.0,53508.0,109960.0,61239.0,42652.0,125826.0,138607.0,53508.0,324454.0,23434.0,16710.0,133827.0,132805.0,17895.0,86532.0,17785.0,51211.0,53621.0,66681.0
207,207,Giv'at Hen,21155.0,85412.0,30310.0,28238.0,153161.0,38950.0,115608.0,73958.0,127008.0,22055.0,87730.0,16476.0,120882.0,5676.0,47485.0,87186.0,84457.0,16476.0,361789.0,77673.0,79508.0,95187.0,94166.0,76889.0,27284.0,81031.0,17218.0,16730.0,57022.0
2018,2018,Giv'at Hayyim (Ihud),46297.0,57641.0,55452.0,53250.0,119159.0,11799.0,87844.0,99100.0,93006.0,47067.0,59959.0,41618.0,150977.0,28602.0,83881.0,53184.0,56686.0,41618.0,391885.0,107768.0,109603.0,61185.0,60164.0,106984.0,16848.0,111126.0,42360.0,41872.0,82164.0
173,173,Giv'at Hayyim(Me'uhad),46612.0,57955.0,55766.0,53565.0,119833.0,12113.0,88518.0,99415.0,93680.0,47382.0,60273.0,41933.0,151651.0,28916.0,84555.0,53858.0,57001.0,41933.0,392558.0,108442.0,110277.0,61859.0,60838.0,107658.0,17163.0,111800.0,42675.0,42187.0,82479.0
4021,4021,Giv'at Yo'av,172726.0,108483.0,183401.0,183550.0,49580.0,128566.0,85832.0,227049.0,39355.0,177367.0,108374.0,170760.0,260672.0,155245.0,193576.0,65539.0,107344.0,170760.0,423456.0,217463.0,173417.0,72042.0,71365.0,183631.0,142768.0,174223.0,173022.0,165400.0,210114.0
787,787,Giv'at Ye'arim,58219.0,148455.0,44889.0,58684.0,200509.0,106907.0,169194.0,65616.0,174356.0,61868.0,148346.0,62217.0,96279.0,69947.0,37424.0,134534.0,147316.0,62217.0,337187.0,10564.0,18855.0,142535.0,141514.0,12428.0,95241.0,20377.0,59967.0,62329.0,53675.0
919,919,Giv'at Yesha'yahu,62033.0,152270.0,48703.0,62499.0,204324.0,110722.0,173009.0,46682.0,178171.0,65683.0,152161.0,66031.0,60704.0,73762.0,39447.0,138349.0,151130.0,66031.0,301612.0,36931.0,44768.0,146349.0,145328.0,42149.0,99055.0,46290.0,63781.0,66144.0,45272.0
802,802,Giv'at Koah,16130.0,106847.0,23360.0,27078.0,158901.0,65299.0,127586.0,70755.0,132748.0,28683.0,106738.0,18519.0,98125.0,28339.0,25689.0,92926.0,105708.0,18519.0,339033.0,54917.0,56751.0,100927.0,99906.0,54132.0,53632.0,58274.0,20781.0,18631.0,53819.0
360,360,Giv'at Nili,73717.0,55675.0,84391.0,77060.0,112611.0,23672.0,81297.0,128040.0,86459.0,70877.0,57993.0,71750.0,161662.0,56235.0,94566.0,40083.0,54721.0,71750.0,402570.0,118454.0,120288.0,48084.0,47063.0,117669.0,40658.0,121811.0,74012.0,66390.0,111104.0
703,703,Giv'at Oz,81438.0,39690.0,92112.0,92262.0,79988.0,37493.0,60429.0,135761.0,65558.0,86078.0,39581.0,79471.0,169383.0,63956.0,102287.0,17384.0,38550.0,79471.0,410291.0,126175.0,128009.0,25384.0,24363.0,125390.0,55189.0,129532.0,81733.0,74111.0,118825.0
681,681,Giv'at Shemu'el,5132.0,96303.0,15452.0,16031.0,157614.0,49841.0,126299.0,59100.0,131461.0,17637.0,98621.0,3180.0,109245.0,15101.0,32627.0,91639.0,95348.0,3180.0,350153.0,66037.0,67871.0,99640.0,98619.0,65252.0,38175.0,69394.0,2013.0,3292.0,42164.0
566,566,Giv'at Shemesh,53111.0,143347.0,39780.0,53576.0,195401.0,101799.0,164086.0,57879.0,169248.0,56760.0,143238.0,57108.0,75378.0,64839.0,31287.0,129426.0,142208.0,57108.0,316286.0,34010.0,35845.0,137427.0,136406.0,33226.0,90133.0,37368.0,54859.0,57221.0,47538.0
1077,1077,Giv'at Shappira,43432.0,58732.0,50142.0,41875.0,125581.0,12271.0,88929.0,91780.0,99428.0,35692.0,61050.0,38753.0,143359.0,29340.0,68577.0,63175.0,57778.0,38753.0,384267.0,100150.0,101985.0,74331.0,78008.0,99366.0,5473.0,103508.0,39495.0,38811.0,74844.0
793,793,Giv'ati,45171.0,136622.0,43214.0,38028.0,202295.0,90160.0,166818.0,19843.0,176142.0,46510.0,138940.0,49294.0,69584.0,59742.0,28348.0,136320.0,135668.0,49294.0,310491.0,67637.0,69472.0,144320.0,143299.0,66853.0,78494.0,70995.0,46919.0,49407.0,8484.0
6300,6300,Giv'atayim,6427.0,95303.0,15771.0,9553.0,163824.0,48841.0,125499.0,59419.0,137671.0,3592.0,97621.0,10824.0,107798.0,21275.0,32946.0,97849.0,94349.0,10824.0,348706.0,64589.0,66424.0,105850.0,104829.0,63805.0,37175.0,67947.0,4974.0,10937.0,42483.0
342,342,Gevar'am,171730.0,74765.0,182404.0,182554.0,21957.0,127569.0,38415.0,226053.0,68330.0,176370.0,75918.0,169763.0,259675.0,154248.0,192579.0,77390.0,74887.0,169763.0,500583.0,216467.0,218301.0,71045.0,70368.0,215682.0,141771.0,219824.0,172025.0,164403.0,209117.0
133,133,Gevat,101173.0,36930.0,111848.0,111997.0,71076.0,57012.0,50505.0,155496.0,44923.0,105814.0,36821.0,99206.0,189118.0,83691.0,122022.0,17355.0,35791.0,99206.0,430026.0,145910.0,147745.0,14976.0,16539.0,145126.0,71215.0,149267.0,101468.0,93847.0,138560.0
35,35,Gadot,161954.0,97711.0,172628.0,172778.0,21144.0,117793.0,66757.0,216277.0,58554.0,166595.0,97602.0,159987.0,249899.0,144472.0,182803.0,67614.0,96571.0,159987.0,490807.0,206691.0,208525.0,61269.0,60592.0,205906.0,131996.0,210048.0,162249.0,154628.0,199341.0
145,145,Gadish,88096.0,46334.0,98771.0,98920.0,76740.0,44151.0,67073.0,142419.0,47139.0,92737.0,46225.0,86129.0,176041.0,70614.0,108945.0,14136.0,45195.0,86129.0,416949.0,132833.0,134668.0,22137.0,21116.0,132049.0,61847.0,136190.0,88391.0,80770.0,125483.0
442,442,Gid'ona,99776.0,58015.0,110451.0,110600.0,73147.0,55832.0,78754.0,154099.0,43546.0,104417.0,57906.0,97810.0,187722.0,82295.0,120626.0,13357.0,56876.0,97810.0,386013.0,144513.0,146348.0,25029.0,24008.0,143729.0,73527.0,136780.0,100072.0,92450.0,137164.0
2550,2550,Gedera,41016.0,132467.0,25064.0,33873.0,193496.0,86005.0,162181.0,33802.0,167343.0,42355.0,134785.0,45139.0,73713.0,55587.0,8676.0,127521.0,131513.0,45139.0,314621.0,51569.0,53404.0,135521.0,134500.0,50785.0,74339.0,54927.0,42764.0,45252.0,16866.0
852,852,Gonen,175850.0,111607.0,186525.0,186674.0,35041.0,131690.0,75575.0,230173.0,72451.0,180491.0,111498.0,173884.0,263796.0,158369.0,196700.0,81511.0,110468.0,173884.0,504703.0,220587.0,222422.0,75166.0,74489.0,219803.0,145892.0,223945.0,176146.0,168524.0,213238.0
755,755,Goren,144663.0,55777.0,155338.0,148948.0,39877.0,98343.0,19427.0,198986.0,85011.0,142765.0,56930.0,142697.0,232609.0,127182.0,165513.0,89230.0,55899.0,142697.0,473516.0,189400.0,191235.0,65831.0,65186.0,188616.0,112546.0,192758.0,144959.0,137337.0,182051.0
1219,1219,Gornot HaGalil,145263.0,56377.0,155938.0,149548.0,38259.0,98943.0,20027.0,199587.0,83393.0,143365.0,57530.0,143297.0,233209.0,127782.0,166113.0,92453.0,56499.0,143297.0,474117.0,190000.0,191835.0,66431.0,65786.0,189216.0,113146.0,193358.0,145559.0,137937.0,182651.0
457,457,Gazit,112954.0,74285.0,123629.0,123778.0,60274.0,69010.0,74639.0,167278.0,30673.0,117595.0,74176.0,110988.0,200900.0,95473.0,133804.0,21425.0,73146.0,110988.0,409202.0,157691.0,159526.0,35061.0,34040.0,156907.0,108570.0,161049.0,113250.0,105628.0,150342.0
370,370,Gezer,35739.0,125975.0,16668.0,30603.0,178029.0,84427.0,146714.0,59154.0,151876.0,39388.0,125866.0,39736.0,85498.0,47467.0,18392.0,112054.0,124836.0,39736.0,326405.0,37050.0,38885.0,120055.0,119034.0,36266.0,72761.0,40408.0,37487.0,39849.0,42219.0
706,706,Ge'a,59028.0,150480.0,57072.0,51885.0,216152.0,104018.0,180676.0,9462.0,189999.0,60367.0,152798.0,63152.0,66348.0,73600.0,42205.0,150177.0,149525.0,63152.0,307255.0,75615.0,77450.0,158178.0,157157.0,74831.0,92352.0,78972.0,60776.0,63265.0,22342.0
196,196,Gibbeton,26809.0,120661.0,15839.0,23202.0,183933.0,74200.0,152618.0,39412.0,157780.0,30549.0,122979.0,30933.0,86019.0,41381.0,6132.0,117959.0,119707.0,30933.0,326927.0,51844.0,53679.0,125959.0,124938.0,51060.0,62533.0,55202.0,28558.0,31046.0,22476.0
1043,1043,Gizo,42265.0,132501.0,23194.0,37129.0,184555.0,90953.0,153240.0,44468.0,158402.0,45914.0,132392.0,46263.0,75131.0,53993.0,16276.0,118580.0,131362.0,46263.0,316038.0,36508.0,38342.0,126581.0,125560.0,35723.0,79287.0,39865.0,44013.0,46375.0,32527.0
1204,1204,Gilon,123388.0,40556.0,134062.0,134212.0,41664.0,79227.0,25388.0,177711.0,62632.0,128028.0,41709.0,121421.0,211333.0,105906.0,144237.0,67955.0,40679.0,121421.0,452241.0,168125.0,169959.0,44555.0,43911.0,167340.0,93430.0,171482.0,123683.0,116061.0,160775.0
736,736,Gilat,103575.0,193811.0,84830.0,100110.0,245865.0,152263.0,214550.0,43734.0,219712.0,107224.0,193702.0,107572.0,23669.0,115303.0,79031.0,179890.0,192672.0,107572.0,259587.0,103936.0,105771.0,187891.0,186870.0,103152.0,140597.0,107294.0,105323.0,107685.0,58586.0
262,262,Ginnosar,143219.0,78976.0,153894.0,154043.0,25897.0,99059.0,59811.0,197542.0,20430.0,147860.0,78867.0,141253.0,231165.0,125738.0,164069.0,48880.0,77837.0,141253.0,414334.0,187956.0,189791.0,42535.0,41858.0,187172.0,113261.0,191314.0,143515.0,135893.0,180607.0
92,92,Ginnegar,97418.0,42204.0,108093.0,108242.0,76350.0,53474.0,55779.0,151741.0,50197.0,102059.0,42095.0,95452.0,185364.0,79937.0,118268.0,11609.0,41065.0,95452.0,426272.0,142155.0,143990.0,11814.0,10793.0,141371.0,76489.0,145513.0,97714.0,90092.0,134806.0
863,863,Ginnaton,20705.0,113859.0,13290.0,32373.0,165913.0,68005.0,134598.0,60915.0,139760.0,24354.0,113750.0,24829.0,87258.0,35351.0,16085.0,99938.0,112719.0,24829.0,328166.0,44050.0,45885.0,107938.0,106917.0,43266.0,56339.0,47407.0,22453.0,24941.0,43979.0
1206,1206,Gitta,135934.0,51125.0,146609.0,146758.0,42749.0,91773.0,17167.0,190257.0,69410.0,140575.0,52277.0,133967.0,223879.0,118452.0,156783.0,80501.0,51247.0,133967.0,464787.0,180671.0,182506.0,57102.0,56457.0,179887.0,105976.0,184028.0,136229.0,128608.0,173321.0
3613,3613,Gittit,69779.0,142564.0,80454.0,80095.0,139615.0,103197.0,163303.0,124102.0,95699.0,73912.0,142455.0,62752.0,157725.0,68634.0,90629.0,86804.0,141425.0,62752.0,327429.0,93143.0,77390.0,98477.0,97455.0,87604.0,91531.0,78197.0,67396.0,61945.0,107167.0
393,393,Gal'on,68360.0,162379.0,53398.0,61217.0,214433.0,113350.0,183118.0,34089.0,188280.0,69699.0,162270.0,76141.0,52008.0,83871.0,38385.0,148459.0,161240.0,76141.0,292915.0,51664.0,59500.0,156459.0,155438.0,56881.0,101683.0,61023.0,70108.0,76253.0,35734.0
3606,3606,Gilgal,10452.0,94999.0,17891.0,5981.0,165823.0,48537.0,125195.0,55989.0,139670.0,3634.0,97317.0,13888.0,109671.0,24462.0,32785.0,99848.0,94044.0,13888.0,350578.0,66462.0,68297.0,107849.0,106828.0,65678.0,36871.0,69820.0,11608.0,20458.0,39053.0
346,346,Gelil Yam,17553.0,84453.0,27990.0,19722.0,151301.0,37992.0,114649.0,69627.0,125149.0,13539.0,86771.0,12874.0,119769.0,13916.0,46424.0,94240.0,83499.0,12874.0,360677.0,76561.0,78395.0,102241.0,101220.0,75776.0,26325.0,79918.0,13616.0,12932.0,52692.0
